0,0.995717344753748
0.0816326530612245,0.970021413276232
0.114285714285714,0.914346895074947
0.130612244897959,0.858672376873662
0.175510204081633,0.760171306209851
0.208163265306122,0.67880085653105
0.240816326530612,0.597430406852249
0.257142857142857,0.563169164882227
0.289795918367347,0.494646680942184
0.355102040816327,0.366167023554604
0.395918367346939,0.229122055674518
0.412244897959184,0.173447537473234
0.461224489795918,0.134903640256959
0.493877551020408,0.0877944325481801
0.542857142857143,0.0321199143468953
0.595918367346939,0.00642398286937906
0.657142857142857,0.00642398286937906
0.726530612244898,0.0449678800856534
0.791836734693878,0.0620985010706641
0.853061224489796,0.134903640256959
0.955102040816327,0.147751605995718
1.02040816326531,0.15203426124197
1.1469387755102,0.126338329764454
1.30204081632653,0.0792291220556749
1.40408163265306,0.109207708779444
1.46530612244898,0.126338329764454
1.55102040816327,0.126338329764454
1.58775510204082,0.109207708779444
1.61224489795918,0.0835117773019274
1.64489795918367,0.0535331905781586
1.7265306122449,-0.0107066381156316
1.75918367346939,-0.109207708779443
1.82040816326531,-0.207708779443255
1.84081632653061,-0.289079229122056
1.86938775510204,-0.374732334047109
1.91020408163265,-0.45610278372591
1.95510204081633,-0.558886509635974
1.99591836734694,-0.674518201284796
2.03265306122449,-0.730192719486082
2.08571428571429,-0.794432548179871
2.11836734693878,-0.811563169164883
2.2,-0.802997858672377
2.23265306122449,-0.747323340471092
2.28979591836735,-0.678800856531049
2.30612244897959,-0.640256959314775
2.33061224489796,-0.593147751605996
2.36734693877551,-0.507494646680942
2.39183673469388,-0.438972162740899
2.44081632653061,-0.336188436830835
2.48163265306122,-0.250535331905781
2.49795918367347,-0.207708779443255
2.51020408163265,-0.143468950749464
